id,ime_aktivnosti,datum_aktivnosti,trajanje_aktivnosti,st_prev_km,skupen_vzpon,kalorije,povprecna_hitrost,povprecna_kadenca,maksimalna_kadenca
135,cycling,2015-04-19,110.75,47.55552525194225,203.79999542236328,0,28.10183423491279,0,0
136,cycling,2016-01-28,44.56666666666667,19.52850023838492,10.399993896484377,0,26.17572424552398,0,0
137,cycling,2014-04-04,31.6,15.411787468057051,20.600006103515625,0,28.814580185544447,0,0
138,cycling,2016-09-06,76.81666666666666,29.12843474164381,11.600006103515623,0,30.711581184338925,0,0
139,cycling,2014-09-09,131.88333333333333,42.79306443139052,21.79998779296875,0,25.30236060499035,0,0
140,cycling,2016-08-30,140.4,65.80844000103525,119.1999969482422,0,32.50776238965999,0,0
141,cycling,2016-02-09,83.86666666666666,0.7626744423752988,14.5999755859375,0,0.6774502656712877,0,0
142,cycling,2014-06-02,40.11666666666667,19.79610910532564,12.399993896484377,0,28.94897504056022,0,0
143,cycling,2016-01-24,161.01666666666668,15.79427109668272,902.3999938964844,0,7.116292869109962,0,0
144,cycling,2014-08-26,109.18333333333334,44.415783630253024,142.39999389648438,0,27.6598997071038,0,0
145,cycling,2016-06-18,266.56666666666666,116.35152589318052,193.59999084472656,0,31.89680991527528,0,0
146,cycling,2016-01-05,84.41666666666667,1.3244778741013414,8.4000244140625,0,1.4332780318041929,0,0
147,cycling,2016-02-22,270.6166666666667,123.50681156854664,319.5999937057495,0,29.509623088374457,0,0
148,cycling,2015-06-12,40.85,0.5339652107599308,1.0,0,1.8862552772416616,0,0
149,cycling,2014-05-15,102.65,0.9731923477970452,0.0,0,0.6948852037932849,0,0
150,cycling,2015-08-09,135.93333333333334,81.53365735706825,243.39998626708984,0,35.90457589261643,0,0
151,cycling,2014-03-22,140.75,63.01685850901593,134.20001220703125,0,27.376160333250507,0,0
152,cycling,2016-09-10,52.45,28.092132085195,20.0,0,32.13218180734822,0,0
153,cycling,2015-06-06,34.0,13.59138232212348,7.399993896484375,0,24.92912337788269,0,0
154,cycling,2015-04-29,550.2,179.8007060965751,434.7999877929688,0,30.27003281391539,0,0
155,cycling,2015-07-25,59.46666666666667,22.37202616486952,4.8000030517578125,0,24.684305610323914,0,0
156,cycling,2013-09-12,95.83333333333331,50.35328015545427,27.79998779296875,0,31.63101174960156,0,0
157,cycling,2016-04-21,261.3,123.11638216307696,246.3999938964844,0,30.05057271962345,0,0
158,cycling,2016-03-08,146.75,60.803907978902735,22.59999084472656,0,31.18356683339617,0,0
159,cycling,2014-02-16,274.15,124.03442633613057,84.00001525878906,0,29.39638636068934,0,0
160,cycling,2013-09-24,129.0,50.63969801486802,150.60000610351562,0,28.18853573338644,0,0
161,cycling,2016-02-20,201.6833333333333,99.06605806032668,123.39999675750732,0,31.346619508515737,0,0
162,cycling,2014-10-08,75.76666666666667,29.723898832640028,80.19999694824219,0,22.828942624665704,0,0
163,cycling,2014-08-24,202.71666666666667,104.55687879090448,60.400001525878906,0,36.97236132177974,0,0
164,cycling,2014-04-08,817.65,51.33274157509512,20.80000305175781,0,14.577412563415388,0,0
165,cycling,2014-04-04,112.91666666666669,41.44661880166327,980.800048828125,0,25.95648061110933,0,0
166,cycling,2016-03-20,265.21666666666664,114.7099103841038,274.59999084472656,0,28.94686012270802,0,0
167,cycling,2016-06-23,204.01666666666668,85.86784221164973,186.6000061035156,0,29.23060365979461,0,0
168,cycling,2014-06-22,115.75,65.39941109125367,139.60000610351562,0,34.535288944991514,0,0
169,cycling,2016-08-03,227.16666666666663,95.55412281966429,138.00001525878906,0,33.07779915683701,0,0
170,cycling,2015-02-27,62.9,2.5423451448074625,0.399993896484375,0,3.1306918003284667,0,0
171,cycling,2016-01-10,72.83333333333333,14.857249294044898,6.399993896484375,0,12.90748746115498,0,0
172,cycling,2016-08-07,373.56666666666666,144.3464419212815,175.1999969482422,0,31.39888158631536,0,0
173,cycling,2014-03-16,154.86666666666667,74.72928156524236,161.00001525878906,0,30.754120017522435,0,0
174,cycling,2014-11-16,65.28333333333333,28.21487443164824,22.59999084472656,0,28.572464186084385,0,0
175,cycling,2015-04-12,100.03333333333332,58.11945973214991,123.0,0,35.60565096252807,0,0
176,cycling,2016-05-29,177.98333333333332,92.76587969581118,4.8000030517578125,0,32.89847832763014,0,0
177,cycling,2016-08-04,334.06666666666666,125.92839327785198,992.1999969482422,0,27.120058331648504,0,0
178,cycling,2014-04-23,193.6833333333333,95.0850848165212,220.59999084472656,0,32.64990782396297,0,0
179,cycling,2016-04-16,120.25,57.556000015974654,115.80001831054688,0,29.09123850492973,0,0
180,cycling,2016-02-04,200.46666666666667,81.95288592837986,143.80000686645508,0,26.920876647177817,0,0
181,cycling,2016-03-13,201.35,102.17451514950346,138.8000030517578,0,31.230370754327232,0,0
182,cycling,2015-05-15,62.03333333333333,23.44225891903919,15.400009155273438,0,29.646533756131674,0,0
183,cycling,2015-07-14,73.68333333333334,24.71501343810896,133.39999675750732,0,21.95881146574081,0,0
184,cycling,2014-01-05,20.03333333333333,1.9754635499109416,147.60000610351562,0,6.961996093533179,0,0
185,cycling,2016-06-10,68.8,43.76944102137352,33.79998779296875,0,40.5293371601358,0,0
186,cycling,2014-09-03,297.3666666666667,118.2885915710526,145.99998474121094,0,29.729294564518856,0,0
187,cycling,2016-02-23,320.2333333333333,138.17607502899494,325.199987411499,0,28.4317266822707,0,0
188,cycling,2016-05-06,92.66666666666669,44.11019725617564,12.400009155273438,0,28.701663263577103,0,0
189,cycling,2014-09-24,73.93333333333334,35.86047978213359,19.0,0,30.03786081567532,0,0
191,cycling,2014-04-01,121.7,59.98969240500121,20.600006103515625,0,33.66695313426765,0,0
192,cycling,2016-07-26,195.56666666666663,73.13849914977959,148.1999969482422,0,29.87060511347679,0,0
193,cycling,2014-08-12,177.01666666666668,76.4106168294398,128.8000030517578,0,31.919386010851763,0,0
194,cycling,2014-06-10,210.51666666666668,82.38481002462854,114.19998168945312,0,26.753214385879414,0,0
195,cycling,2015-08-04,163.9,79.44257933525638,188.9999847412109,0,34.08061652813277,0,0
196,cycling,2013-10-02,145.36666666666667,48.05748165262032,178.39998626708984,0,23.971664825483423,0,0
197,cycling,2016-08-25,106.53333333333332,51.44080279800996,89.5999984741211,0,28.95621009688555,0,0
198,cycling,2014-07-19,92.4,28.10462031328177,17.0,0,39.63500222076127,0,0
199,cycling,2016-04-23,30.133333333333333,11.283391855780309,16.600006103515625,0,31.126634841731786,0,0
200,cycling,2014-08-18,474.25,95.93996802884408,162.1999969482422,0,28.43167420783308,0,0
201,cycling,2013-09-15,89.95,43.958033911932375,132.20001220703125,0,31.39740477021012,0,0
202,cycling,2015-02-18,316.3666666666667,121.12932497737732,389.7999877929688,0,26.126904606595463,0,0
203,cycling,2016-05-22,136.58333333333334,53.16192043814896,156.59999084472656,0,25.015955699581216,0,0
204,cycling,2016-07-09,210.4,76.9646510226359,153.59999084472656,0,29.99846585102842,0,0
205,cycling,2015-03-10,100.75,44.75485779066767,126.5999984741211,0,27.18641970790973,0,0
206,cycling,2014-01-11,359.71666666666664,80.20711900594156,118.39999389648438,0,26.86786262418488,0,0
207,cycling,2014-05-27,143.71666666666667,62.536942144415214,136.1999969482422,0,30.008059031673145,0,0
208,cycling,2016-05-13,88.18333333333334,44.05242026745968,177.20001220703125,0,32.6856180312424,0,0
209,cycling,2014-06-25,155.96666666666667,69.23431787812912,138.80001831054688,0,25.90670495031712,0,0
210,cycling,2015-06-13,103.58333333333331,52.084634250136624,125.39999389648438,0,35.302462663325315,0,0
211,cycling,2016-06-15,91.93333333333334,52.12150682120448,84.80000305175781,0,34.024971843033605,0,0
212,cycling,2013-09-23,967.6833333333332,53.497585368723314,18.0,0,15.521002745737524,0,0
213,cycling,2013-09-01,75.33333333333333,50.32900795467514,6.5999908447265625,0,40.18295287143741,0,0
214,cycling,2016-03-09,151.05,89.99864015620366,151.00001525878906,0,38.925015276960096,0,0
215,cycling,2016-08-02,207.4,103.96028770613935,228.4000015258789,0,32.32788150872547,0,0
216,cycling,2016-07-17,324.71666666666664,145.46347199951035,178.19998931884766,0,37.07469541736341,0,0
217,cycling,2014-03-18,149.4,66.05751616811817,21.0,0,30.17649134966408,0,0
218,cycling,2015-06-28,213.88333333333333,97.06532845216418,115.00001525878906,0,30.086318444796124,0,0
219,cycling,2014-07-27,655.95,72.07086448666983,68.40000915527344,0,24.99189128066044,0,0
220,cycling,2016-03-24,106.9,50.14667679155874,22.39999389648437,0,28.152080761763607,0,0
221,cycling,2015-09-09,135.13333333333333,45.299757887677465,87.19999694824219,0,29.76658522969459,0,0
222,cycling,2014-01-07,2.083333333333333,0.0158146256973185,0.0,0,0.3947905335496299,0,0
223,cycling,2014-08-27,71.6,29.43524440634299,12.800003051757812,0,28.98151415931476,0,0
224,cycling,2014-06-18,170.71666666666667,67.75121376856015,111.19998168945312,0,28.79817658921502,0,0
225,cycling,2015-03-22,140.86666666666667,93.43588186394383,33.399993896484375,0,41.43975869416344,0,0
226,cycling,2015-07-04,152.13333333333333,54.7430356557545,110.0,0,28.563540792880968,0,0
227,cycling,2014-09-06,132.21666666666667,62.33280524756884,105.60000610351562,0,31.51466449384601,0,0
228,cycling,2014-04-15,105.96666666666668,49.75364299360499,106.0,0,26.94197148659045,0,0
229,cycling,2016-02-18,45.5,1.204110615923293,0.0,0,2.94154625056047,0,0
230,cycling,2014-05-22,107.81666666666666,48.40694296012854,34.40000915527344,0,30.54567485652648,0,0
231,cycling,2016-07-10,356.7,160.33545619672046,749.0000152587891,0,29.3186853407776,0,0
232,cycling,2015-09-12,254.0833333333333,115.96380500564103,182.3999938964844,0,30.16800980351616,0,0
233,cycling,2014-06-14,262.1333333333333,95.9835638605978,132.60000610351562,0,32.69899933245154,0,0
234,cycling,2014-03-15,1435.4833333333331,137.8951278428028,205.8000030517578,0,27.87872537034236,0,0
235,cycling,2014-07-25,643.35,147.66081790093045,487.7999725341797,0,29.276010493803053,0,0
236,cycling,2015-08-21,64.9,33.9504017958579,21.80000305175781,0,31.73935318146673,0,0
237,cycling,2014-07-21,421.53333333333336,84.66913853186779,200.8000030517578,0,30.903935411919303,0,0
238,cycling,2013-08-30,119.13333333333334,0.19921881242345,148.59999084472656,0,0.428565353229322,0,0
239,cycling,2016-01-12,186.35,67.45758687323853,97.80001831054688,0,24.451308368889368,0,0
241,cycling,2014-07-12,181.46666666666667,57.44058352790471,110.40000915527344,0,26.70171353293777,0,0
242,cycling,2014-07-11,71.1,35.807513286806945,45.0,0,30.74917675794804,0,0
243,cycling,2016-08-06,222.96666666666667,84.24457138514201,186.79999542236328,0,29.82198320374789,0,0
245,cycling,2014-06-21,63.05,31.9977388715088,17.600006103515625,0,32.224654298812496,0,0
246,cycling,2013-10-05,40.91666666666666,9.1287691436652,541.2000122070312,0,16.090167665853702,0,0
247,cycling,2015-09-03,125.4,70.76602252082553,92.20001220703124,0,35.344300157741785,0,0
248,cycling,2014-06-11,163.65,59.77011353252364,104.1999969482422,0,26.915713029972107,0,0
249,cycling,2014-07-28,563.45,66.22027578613708,80.40000915527344,0,26.417592476667824,0,0
251,cycling,2016-07-29,77.08333333333333,22.87436811367014,31.39999389648437,0,24.662105134839184,0,0
252,cycling,2014-06-26,66.88333333333334,43.872970454149325,52.80000305175781,0,39.50721511141059,0,0
253,cycling,2013-12-29,139.0,8.512547877793285,714.1999816894531,0,4.596460519461659,0,0
254,cycling,2014-06-28,178.23333333333332,52.2067378686151,75.79998779296875,0,28.439275171503663,0,0
255,cycling,2016-03-25,161.56666666666666,72.69778250719226,125.79998779296876,0,29.2740927055547,0,0
256,cycling,2015-04-14,87.76666666666667,29.48844221956897,71.19999694824219,0,19.67298575412097,0,0
257,cycling,2014-04-06,54.8,22.58405668677756,49.20001220703125,0,26.788114456419382,0,0
258,cycling,2015-07-02,1122.1833333333334,81.59056386993277,162.79999923706055,0,29.24960295472964,0,0
259,cycling,2015-08-12,180.15,77.60567810103215,916.2000427246094,0,27.825852666542865,0,0
260,cycling,2014-09-12,72.56666666666666,31.853694060680944,6.20001220703125,0,27.863772790564784,0,0
261,cycling,2014-04-25,101.8,46.13242010910759,22.80000305175781,0,26.92582640002605,0,0
262,cycling,2016-09-02,72.08333333333333,26.52111002211252,16.800003051757812,0,22.95739232306805,0,0
263,cycling,2015-03-24,138.9,61.84408914211877,169.1999969482422,0,27.44363894142808,0,0
264,cycling,2015-02-13,69.73333333333333,1.0288008851632984,6.199996948242188,0,1.2103804616021216,0,0
265,cycling,2014-06-01,107.71666666666668,68.472668030583,117.20001220703124,0,37.92149609031512,0,0
266,cycling,2016-04-09,222.0833333333333,101.9384456466096,141.0,0,27.9943529852986,0,0
267,cycling,2015-05-30,82.11666666666666,35.877072611709266,694.2000122070312,0,25.573621287952943,0,0
268,cycling,2014-07-23,234.96666666666667,99.89500123187506,168.40000915527344,0,27.60703223935692,0,0
269,cycling,2013-09-03,343.46666666666664,61.39937790006604,214.6000061035156,0,25.57191323365366,0,0
270,cycling,2014-06-08,126.78333333333332,61.290281269187055,116.8000030517578,0,28.720668982322348,0,0
271,cycling,2014-04-02,185.06666666666663,82.255235734725,237.80001831054688,0,31.030681987723312,0,0
272,cycling,2014-07-07,212.71666666666667,103.29706175533632,153.0,0,31.61657224723108,0,0
273,cycling,2015-06-18,142.33333333333334,66.92742013644896,203.9999847412109,0,31.48763787323266,0,0
274,cycling,2016-06-09,81.83333333333333,37.60790939229746,13.0,0,28.79574716092756,0,0
275,cycling,2016-07-05,96.7,49.09110192135686,92.1999969482422,0,30.92561531972076,0,0
276,cycling,2015-03-19,76.2,46.78017633277233,17.0,0,38.52470983159144,0,0
277,cycling,2016-05-03,127.76666666666668,59.302875282693,48.59999084472656,0,32.072424307145084,0,0
278,cycling,2014-05-21,182.96666666666667,87.40472399803848,220.6000061035156,0,33.70698425225608,0,0
279,cycling,2014-05-01,163.16666666666666,75.64306893542144,220.59999084472656,0,34.65336565157391,0,0
280,cycling,2015-03-01,108.21666666666668,49.25324137644463,115.8000030517578,0,27.43056622434733,0,0
282,cycling,2016-05-21,85.06666666666666,47.64417100594074,18.199996948242188,0,33.610902896168454,0,0
283,cycling,2015-12-19,111.88333333333334,53.91840281914504,43.0,0,28.25823531681588,0,0
284,cycling,2016-08-20,122.46666666666668,64.1539434964592,47.40000915527344,0,31.46687714954284,0,0
285,cycling,2014-06-13,208.71666666666667,92.72797105422634,130.59999084472656,0,28.45709370511391,0,0
286,cycling,2016-07-01,72.3,34.86229683172762,20.0,0,28.94030144880632,0,0
