id,ime_aktivnosti,datum_aktivnosti,trajanje_aktivnosti,st_prev_km,skupen_vzpon,kalorije,povprecna_hitrost,povprecna_kadenca,maksimalna_kadenca
1169,biking,2016-06-24,101.38333333333334,18.392599609375,153.0,940,11.176565106676316,165,165
1170,biking,2016-03-14,99.73333333333332,40.6408203125,274.79998779296875,858,25.23478810354353,145,145
1171,biking,2016-07-15,115.41666666666669,34.9206015625,502.0,985,18.147030695076342,113,113
1172,biking,2017-08-18,96.93333333333334,21.59473046875,468.1999816894531,799,19.856272575139226,137,137
1173,biking,2016-06-01,125.98333333333332,25.585310546875,430.199951171875,1604,12.94194235084361,113,140
1174,biking,,111.01666666666668,52.07451953125,3.5999755859375,936,0.0,163,163
1175,biking,2012-06-16,30.83333333333333,10.2072802734375,117.00001525878906,256,19.84484980241597,0,0
1176,biking,2013-02-16,230.1833333333333,41.29587109375,196.00000607967377,1003,25.536024243066887,0,0
1177,biking,2014-08-26,202.91666666666663,53.30430859375,173.9999942779541,1252,17.464001964195457,0,0
1178,biking,2015-11-14,167.41666666666666,51.049890625,276.0,1308,25.48587466483165,152,152
1179,biking,2012-10-18,112.23333333333332,31.631439453125,156.19998168945312,679,29.2686475990536,0,0
1180,biking,2014-10-03,43.2,13.8325703125,319.3999938964844,336,22.165721745389547,0,0
1181,biking,2012-07-22,48.6,3.7585400390625,78.20001220703125,305,7.436023481132783,0,0
1182,biking,2016-04-30,100.21666666666668,29.448599609375,101.80001831054688,1578,19.175082724873707,0,0
1183,biking,2015-06-07,18.8,4.12160009765625,20.40000915527344,115,13.831739202828953,0,0
1184,biking,2017-07-21,91.06666666666666,15.1301103515625,200.80001831054688,474,16.205187233834806,112,112
1185,biking,2017-07-15,175.81666666666666,43.3476796875,313.4000244140625,1367,24.07515010000169,118,140
1186,biking,2015-04-15,265.65,109.2854375,426.4000244140625,2802,25.68929596994963,117,122
1187,biking,2016-06-30,129.98333333333332,28.384599609375,147.4000244140625,1237,14.697860275730177,158,246
1188,biking,,40.35,18.002900390625,62.99996948242188,363,0.0,104,104
1190,biking,2017-10-18,32.56666666666667,14.991919921875,270.0,766,28.183243717362924,0,0
1191,biking,2016-09-18,46.78333333333333,12.130349609375,949.7999877929688,904,15.54616824270258,120,120
1193,biking,2012-03-16,72.65,16.887560546875,180.6000061035156,491,13.925340985037067,0,0
1194,biking,2017-05-11,100.41666666666669,34.12001953125,161.99996948242188,668,27.827996362801745,0,0
1195,biking,2015-01-04,258.26666666666665,133.374296875,205.79999694228167,1911,30.974554163793368,129,129
